Created at,Description,Followers Count,Friends Count,Location,Profile Image Url,Statuses Count,User ID,User Name,text
Fri Oct 14 22:25:22 +0000 2022,":: Do what is Right , Not what is Easy ::",525.0,2602.0,Eth hills :),http://pbs.twimg.com/profile_images/1574717243044134913/PbkrRBp7_normal.jpg,10043.0,1.5810485455865324e+18,T H C,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:25:17 +0000 2022,"Engineer, Serial Inventor, MBA and Investor | tweets are not a financial advice",312.0,68.0,,http://pbs.twimg.com/profile_images/1555042350086254592/i2pSw10Y_normal.jpg,2886.0,1.581048523415425e+18,MS buy high sell low?,@ninja50red #aapl needs to drop 50% for SPX to bottom. We haven’t seen capitulation in 401k? So final flush is poss… https://t.co/z3mj7mQKJI
Fri Oct 14 22:25:12 +0000 2022,,147.0,3196.0,,http://pbs.twimg.com/profile_images/1418484600272195588/Y73FO-si_normal.jpg,3602.0,1.5810485038195958e+18,DIVER ΤΡΙΜΦΑΤΩΡ,"RT @StockMarketMcro: @elonmusk @JeffBezos @GaryGensler @jimcramer @BarackObama  @SecYellen

$AMZN $TSLA $AAPL all got destroyed today by sh…"
Fri Oct 14 22:24:58 +0000 2022,Soon,509026.0,8.0,,http://pbs.twimg.com/profile_images/1528797052611743750/8ItilDXs_normal.png,230.0,1.581048443337814e+18,NewCulture,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:24:36 +0000 2022,Web5 Advisor Team member @web3cfl Building tools & communities that leverage Web3,1744.0,2584.0,Metaverse,http://pbs.twimg.com/profile_images/1560429883679023104/nki-nBSm_normal.jpg,23825.0,1.5810483537935892e+18,Serpunk,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:24:23 +0000 2022,"Watcher Guru gives you unparalleled, unbiased coverage of #crypto & finance in real-time | Tweets Are Not Financial Advice | #Bitcoin",1420240.0,10.0,"Texas, USA",http://pbs.twimg.com/profile_images/1567875884266430467/eaXpxgUf_normal.jpg,10032.0,1.5810482984290877e+18,Watcher.Guru,"Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:24:05 +0000 2022,20 years ago worked at Swiss IB as a Data Analyst(emerging areas). My tweets are for my own consumption & journal. NO STOCK ADVISE FOR ANYONE. DON'T FOLLOW ME.,1674.0,20.0,,http://pbs.twimg.com/profile_images/1570083773462777856/bxd4ZYZF_normal.jpg,111.0,1.5810482242314977e+18,MICR BIGDATA,"@elonmusk @JeffBezos @GaryGensler @jimcramer @BarackObama  @SecYellen

$AMZN $TSLA $AAPL all got destroyed today by… https://t.co/2sGmR3sDYd"
Fri Oct 14 22:22:40 +0000 2022,"https://t.co/eZbbfUze1G The New Financial Social Media Platfom 24/7 Live Financial 📰 EASY ✍️crypto,stock,forex,gold, & more Disclaimer Talks not advice",6972.0,209.0,"New York, USA",http://pbs.twimg.com/profile_images/1420395068754628612/Zr8OoRN9_normal.jpg,217597.0,1.5810478673049887e+18,Billionaireclubcollc.com,Fake Cardano Wallet Phishing for New Bait on App Store https://t.co/6MAvJ1ICkZ   $BTC.X $ETH.X $DOGE.X $ADA.X  $AAPL
Fri Oct 14 22:22:03 +0000 2022,"Run by investors, for investors.

Real-time:
PRs
Gov. contract awards
Earnings
M&As
FDA approvals
Insider trades
SEC filings
And more

Not investment advice",23505.0,177.0,"New York, NY",http://pbs.twimg.com/profile_images/1166658906610786306/Z397yIAD_normal.jpg,1168583.0,1.5810477099594547e+18,Investor News,Google Stock: Market Puking $AAPL $MSFT $GOOG $GOOGL https://t.co/qiBIWgRVMs
Fri Oct 14 22:21:53 +0000 2022,Swing Trader/Investor focused on the Equities Market and Crypto. My ideas are not recommendations to buy/sell! Do your own DD. $ORTX $ZIM $DAC $BCRX $NIO $ETH,157.0,204.0,,http://pbs.twimg.com/profile_images/1384619947771326469/z7Vy-A2N_normal.jpg,4917.0,1.581047669979779e+18,Side Hustle,"Cartoon of the Day: Open Season by 
@hedgeye
#recession #inflation #SP500 $spx $gld $slv #fed #SP500 #SPX500 #SPX… https://t.co/dCsE42pa3h"
Fri Oct 14 22:21:52 +0000 2022,Tigers baseball and all Detroit sports! Collector of vintage baseball cards.,781.0,965.0,,http://pbs.twimg.com/profile_images/1351324724979232769/Y7mne1kw_normal.jpg,20094.0,1.5810476668172616e+18,JoeM,@alexisandrewss Pepsi-AApl-O. I would love to start buying.
Fri Oct 14 22:21:42 +0000 2022,Software developer. https://t.co/inRK2aQPTM cofounder. Tech stock investor. Angel investor @SandHillAngels. Former Tech Lead @Facebook @Google #fintwit,750.0,787.0,"The Bay Area, California ",http://pbs.twimg.com/profile_images/1484408723887984642/eGf1SSf8_normal.png,2160.0,1.5810476223950807e+18,HC Zhu,"@UploadVR The nine most mysterious objects in the Universe - The Red Rectangle Nebula, Planet Nine, Apple headset,… https://t.co/5PrBzoHQWx"
Fri Oct 14 22:18:23 +0000 2022,profile set to trade only.,51.0,258.0,,http://pbs.twimg.com/profile_images/1315892712118288395/AHRlNKF9_normal.jpg,2085.0,1.5810467907106447e+18,AI,@gurgavin AAPL is next on the chopping block after TSLA. After that takes place. Comfortable to go long and strong!
Fri Oct 14 22:15:48 +0000 2022,"I ♥ God, Social Media, Having Fun, Making Money Online with Bitcoin and Crypto.",572.0,2205.0,USA,http://pbs.twimg.com/profile_images/1537074448255303680/cgsdT2PU_normal.jpg,241.0,1.5810461384418468e+18,Abby Crypto ❤️‍🔥,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:15:45 +0000 2022,"Commentary, Stock Charts, Videos & more... Visit Itz Stock Chartz on TUMBLR

follow Instagram itz_stock_chartz",4848.0,263.0,"Ridgefield, CT",http://pbs.twimg.com/profile_images/456184990649163776/yEXRxHEk_normal.jpeg,98988.0,1.5810461240515953e+18,ItzStockChartz,RT @OptionsAction: Hey @0dteee! We answered your tweet on $AAPL https://t.co/IxPydRmHZn
Fri Oct 14 22:15:08 +0000 2022,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit",0.0,1.0,NYC,http://pbs.twimg.com/profile_images/1581023099985989632/sE74loRw_normal.jpg,417.0,1.5810459692016845e+18,Get Trading alerts and Chatroom Join Now:,"$AAPL Target Price, Sold limit, Take profits: https://t.co/MAqeeewGj4 ."
Fri Oct 14 22:14:52 +0000 2022,Obra en construcción.,2845.0,2427.0,,http://pbs.twimg.com/profile_images/727924206873235459/ELfMeaHH_normal.jpg,77485.0,1.581045902646526e+18,Maximiliano Javier,"RT @grupodiiorio: CEDEARS:

AAPL 4.328,00.
AMZN 232,00.
BABA 2.540,50.
C  4.516,00.
DISN 7.385,00.
GOLD 4.447,50.
GOOGL 523,00.
INTC 1.625,…"
Fri Oct 14 22:13:23 +0000 2022,NFT Collector & Crypto Investor | Looking for Gems daily 💎 | $SHIB $SOL,297.0,1557.0,Metaverse,http://pbs.twimg.com/profile_images/1538163211186348034/ygqnVfjT_normal.jpg,228.0,1.5810455285652726e+18,Crypto AVA,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:13:14 +0000 2022,,106.0,1.0,,http://pbs.twimg.com/profile_images/1119087724688883712/z2ZI7h2k_normal.png,182124.0,1.5810454927455273e+18,EquityMarketPredictor,"Apple Inc. (AAPL) surprised the market with Q4 result. Morgan Stanley changed the rating to Hold, as Apple Inc. (AA… https://t.co/D9fqXZ2w1n"
Fri Oct 14 22:12:24 +0000 2022,Managing director of multi-million $$ beanie baby portfolio &  90s baseball cards.  Recovered #eft investoor.  Rates and short tech expert.,254.0,218.0,"Midland, TX",http://pbs.twimg.com/profile_images/1430117299286069248/DW6EMKh5_normal.jpg,9929.0,1.5810452816084337e+18,"Beanie BOSS (🍒,🍆)",$aapl $130 test incoming https://t.co/wlRCdPPosK
Fri Oct 14 22:12:19 +0000 2022,Every Friday at 5:30 pm the Options Action traders offer actionable options strategies that are in line with our mission: Risk Less and Make More!,116904.0,1011.0,NASDAQ MarketSite ,http://pbs.twimg.com/profile_images/735428760258916352/oc3ItiMc_normal.jpg,11841.0,1.581045261753004e+18,Options Action,Hey @0dteee! We answered your tweet on $AAPL https://t.co/IxPydRmHZn
Fri Oct 14 22:11:59 +0000 2022,,16.0,145.0,Florida,http://pbs.twimg.com/profile_images/1452348913453867027/gbkOEcP0_normal.jpg,874.0,1.5810451794104443e+18,Dave Yacc,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 22:11:32 +0000 2022,Long-time small-cap biotech investor & entrepreneur - currently co-founder of biotech startup. Perennial loser in New Yorker caption contest.,7419.0,2304.0,,http://pbs.twimg.com/profile_images/694697889017241600/OcPh_cw0_normal.jpg,21169.0,1.5810450649055232e+18,Peter Suzman,"RT @Omer_FM: Top 10 Market Cap $IXIC Nasdaq trading stocks YTD Performance as of 14th of October, 2022 at the close of market.
$AAPL -24%
$…"
Fri Oct 14 22:10:49 +0000 2022,,184.0,775.0,,http://pbs.twimg.com/profile_images/1049262135119949824/SFpBM-65_normal.jpg,2338.0,1.5810448836994335e+18,Seneca,@peace_dawg @RicochetRowdy Berkshire earned more than $100 billion on its $AAPL stake alone. One could argue that B… https://t.co/fZN3EcypbN
Fri Oct 14 22:10:32 +0000 2022,Advanced market information center to track hot #stock and #options activities. #Financial service for #traders and #investors.,2302.0,3133.0,"California, USA",http://pbs.twimg.com/profile_images/893293234499325952/SYp8qsxE_normal.jpg,112439.0,1.5810448137884344e+18,OptionsPro Volume,"RT @OptionsProVol: Today Top Flow in #StockMarket, Buy Flow &amp; Sell Flow $SPY $SQQQ $LQD $JPM $FXI $VT $IXUS $AVLR $DIA $VCIT $TSLA $QQQ $AA…"
Fri Oct 14 22:09:15 +0000 2022,Deliverer of Tendies. Market expert. None of this is financial advice because I'm not being paid shit for it. Harvard MBA class of '69,80.0,137.0,,http://pbs.twimg.com/profile_images/1366535474098044929/GRwBq8mX_normal.jpg,1657.0,1.581044490579501e+18,TendieMan,@DeanSheikh1 Hasn't AAPL lost more?
Fri Oct 14 22:09:13 +0000 2022,Our goal is to advance our members' trading proficiency in multiple markets...  #Free #Signals @ https://t.co/SulvcGzlP3 #FinTwit,177.0,210.0,"Park City, UT",http://pbs.twimg.com/profile_images/1318034735357071361/cJLPqxEc_normal.jpg,15042.0,1.5810444798760428e+18,Dowstrademus,"$YGYI $CMCAW $EVLV $FPAC $TMKRW $FNHC $OLITW $TSLA $SPY $AAPL $GME $AMC - Get the Alert before the Move Automate, S… https://t.co/COIFpG6al9"
Fri Oct 14 22:09:02 +0000 2022,0,1.0,30.0,"Denver, CO",http://pbs.twimg.com/profile_images/1565856734563880962/uQatkVCJ_normal.jpg,4045.0,1.5810444336921313e+18,Neti,@daarkmaagician Bit ahead but AAPL on 26th
Fri Oct 14 22:08:40 +0000 2022,"Empresa Constructora. Administración de Propiedad Horizontal. Servicios Financieros y Jurídicos.
Instagram: @grupodiiorio
Facebook: Grupo Di Iorio",14.0,109.0,Mar del Plata,http://pbs.twimg.com/profile_images/1501279539787440130/ZhDSIeA8_normal.jpg,722.0,1.5810443427600507e+18,Grupo Di Iorio,"CEDEARS:

AAPL 4.328,00.
AMZN 232,00.
BABA 2.540,50.
C  4.516,00.
DISN 7.385,00.
GOLD 4.447,50.
GOOGL 523,00.
INTC… https://t.co/FRVf4NBWGW"
Fri Oct 14 22:08:40 +0000 2022,Stocks breaking out to new highs and lows. Average gain/loss after previous breakouts. ~~Ride the Wave~~,92271.0,42307.0,"Silicon Valley, CA",http://pbs.twimg.com/profile_images/594036898743455744/Gk9ffDXP_normal.jpg,38677.0,1.581044341576913e+18,Top Breakout Stocks,"$AAPL, $BAC, $WFC, $NTNX, $RETA, $AGFY hit new breakout highs  https://t.co/qwCj3iCBfg"
Fri Oct 14 22:08:19 +0000 2022,A Pakistani Punjabi & an immigrant in UK. 🇵🇰❤️🇬🇧,124.0,337.0,"London, Jhelum",http://pbs.twimg.com/profile_images/1232704905640599557/mvO0kqrO_normal.jpg,9989.0,1.5810442539079066e+18,Omer,"Top 10 Market Cap $IXIC Nasdaq trading stocks YTD Performance as of 14th of October, 2022 at the close of market.… https://t.co/VmuYux9m67"
Fri Oct 14 22:08:14 +0000 2022,I'm a 🤖 I post news on Big Tech $META $AAPL $MSFT $NFLX $TSLA $GOOG $AMZN,218.0,2.0,Metaverse,http://pbs.twimg.com/profile_images/1548006712493240320/nxtYjrE3_normal.jpg,3085.0,1.5810442363041014e+18,Big Tech News,"Today in the Connected Economy: Apple Fires Back at Meta in Metaverse Headset War
$AAPL $META 
Powered by… https://t.co/fmjG7RVxDi"
Fri Oct 14 22:07:56 +0000 2022,A deep learning implemented NLP sentiment engine for AAPL. Sentiment score is provided in the format of Positive_Sentiment_Score / Negative_Sentiment_Score.,55.0,58.0,,http://pbs.twimg.com/profile_images/1446124022450638854/GFNORZ6p_normal.jpg,6430.0,1.5810441572627456e+18,AAPL Insights,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 87/125
#Mac #Macbook 71… https://t.co/N1g35fetai"
Fri Oct 14 22:07:47 +0000 2022,| Former Senior VP Goldman Sachs on Equity Derivatives Desk 39 Year Options Trader Founder of Trendwatch |,8.0,1.0,"New York, USA",http://pbs.twimg.com/profile_images/671084505982201861/c9Q-9AeO_normal.jpg,144.0,1.581044120260612e+18,Mr Trendwatch,RT @MrTrendwatch: Semis are close to short term bottom; AAPL mixed bag lot of cross currents
Fri Oct 14 22:07:24 +0000 2022,"I started with 100 dollars in crypto, I became a Millionaire in 1 year 😎💵 Here I post the best projects!",206.0,1730.0,"Houston, TX",http://pbs.twimg.com/profile_images/1536293551012818946/0OzRyglY_normal.jpg,243.0,1.58104402327151e+18,Crypto General,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:06:42 +0000 2022,| Former Senior VP Goldman Sachs on Equity Derivatives Desk 39 Year Options Trader Founder of Trendwatch |,8.0,1.0,"New York, USA",http://pbs.twimg.com/profile_images/671084505982201861/c9Q-9AeO_normal.jpg,144.0,1.5810438468251976e+18,Mr Trendwatch,RT @MrTrendwatch: QQQ MSFT   AAPL  high beta rolled hard little names still bouncing.... CHOT i am FLAT I'm Milking the EVGO calls sold the…
Fri Oct 14 22:06:12 +0000 2022,LIVE YOUR DREAM,120.0,1343.0,"California, USA",http://pbs.twimg.com/profile_images/1569355185943633920/9jbg7oI5_normal.jpg,8488.0,1.5810437209624822e+18,Javachiller,RT @ProblemSniper: Pin this if you want to. $META $AMZN $TSLA $AAPL $SPY $QQQ https://t.co/Y9hnxlSYpu
Fri Oct 14 22:03:45 +0000 2022,Abogado | Docente UASB | Derecho de la competencia | Regulación mercados | Value Investor,74.0,157.0,Ecuador,http://pbs.twimg.com/profile_images/1376978194356695052/qx75f2ZO_normal.jpg,34.0,1.5810431041065452e+18,Patricio Pozo Vintimilla,"Another Big Short ? 

Apple (AAPL) in short/ Google (GOOGL) stock for years to hold! 

#bearmarket #inflation… https://t.co/XJ8Log3OQE"
Fri Oct 14 22:03:10 +0000 2022,| Former Senior VP Goldman Sachs on Equity Derivatives Desk 39 Year Options Trader Founder of Trendwatch |,8.0,1.0,"New York, USA",http://pbs.twimg.com/profile_images/671084505982201861/c9Q-9AeO_normal.jpg,144.0,1.5810429581905347e+18,Mr Trendwatch,RT @MrTrendwatch: $AAPL outlook https://t.co/btT0v8Zm4A
Fri Oct 14 22:02:27 +0000 2022,Master of trading | NFT investor | study my tweets to outperform me #crypto 🙏,357.0,2355.0,"Long Beach, New York",http://pbs.twimg.com/profile_images/1533942645856288769/Sx7AUKy6_normal.jpg,255.0,1.5810427800840028e+18,Crypto Capo,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:02:13 +0000 2022,Chasing Cheddar Co-Owner | Day trader| Podcaster | Iron addict | My tweets are not financial advice | Join my discord!,589.0,336.0,"Savannah, GA",http://pbs.twimg.com/profile_images/1563959307451908097/bc0TP4Bc_normal.jpg,3017.0,1.5810427218209014e+18,SlimmTrady,"@WOLF_Financial shares how client calls at @GoldmanSachs helped him build his resolve in the markets 🔥🔥

Check out… https://t.co/TOkAWxRXwv"
Fri Oct 14 22:01:35 +0000 2022,Aggressive but not wrong,136.0,137.0,,http://pbs.twimg.com/profile_images/1490677333921087491/R45fflId_normal.jpg,7925.0,1.5810425613548503e+18,JoeyClutch,@LuckyintheSky6 Can’t wait for $AAPL to follow suit. Will be a glorious day of CNBC talking head tears.
Fri Oct 14 22:01:08 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.5810424496312197e+18,Joe Gambiste,"RT @realalexvieira: Legendary Short-Seller: Hopefully, Liz Truss will remain in Power for Many Years to Come. I Love Britons and their Powe…"
Fri Oct 14 22:00:48 +0000 2022,Be kind. Work hard. Invest in digital assets. Always #BTC 🚀,294.0,1349.0,"Miami, FL",http://pbs.twimg.com/profile_images/1535302129895751680/gtmOqhr9_normal.jpg,238.0,1.581042364193575e+18,Crypto Captain,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:00:28 +0000 2022,,17.0,103.0,"Chapala, Jalisco",http://pbs.twimg.com/profile_images/1344876606788014082/6DPKf0iA_normal.jpg,228.0,1.581042278725931e+18,moy,RT @ProblemSniper: Pin this if you want to. $META $AMZN $TSLA $AAPL $SPY $QQQ https://t.co/Y9hnxlSYpu
Fri Oct 14 22:00:25 +0000 2022,Aggressive but not wrong,136.0,137.0,,http://pbs.twimg.com/profile_images/1490677333921087491/R45fflId_normal.jpg,7925.0,1.5810422661685125e+18,JoeyClutch,@UrbanKaoboy @biancoresearch Wait until $AAPL follows suit. I cannot wait for the cry babies on the the twitter spaces.
Fri Oct 14 22:00:08 +0000 2022,Stock Market Loss Recovery Expert | NIFTY and BANK NIFTY Options Trader | Recovered from loss of 35 lakhs through systematic trading | Risk Reward Triumphs !,1269.0,4.0,"Bengaluru, India",http://pbs.twimg.com/profile_images/1554096180702785536/8ViLkbFe_normal.jpg,197726.0,1.5810421946807747e+18,Subash Ram,RT @InsiderFinancex: Top Sweep Activity from Smart Money daily recap courtesy of the real-time dashboard from 🔥 https://t.co/7wgngQjHeB 🔥:…
Fri Oct 14 21:59:47 +0000 2022,former spaceX. $btc is ponzi. Tether will collapse. Satoshi is ashamed.,18.0,90.0,moon,http://pbs.twimg.com/profile_images/1576686862713999361/9wRnZbVq_normal.jpg,116.0,1.5810421096874312e+18,Cryptography,"Apple $aapl will buy $btc below $10,000"
Fri Oct 14 21:57:22 +0000 2022,🇺🇦🇺🇸 #girldadx2. Father. Business Owner. Founder. Investor. Student of life. My investing journey is at https://t.co/uo1P5xswkI,1342.0,177.0,New York,http://pbs.twimg.com/profile_images/1447207467084042250/SKYNqnce_normal.jpg,8689.0,1.5810415011061187e+18,.ツ Yegor.,@MoneyShark_ Indeed my guess something really good and unfortunately expensive and yet I would rather own something… https://t.co/n4t0ZQg7Bp
Fri Oct 14 21:57:02 +0000 2022,"Breaking Apple news for investors and traders.

Not affiliated with, nor endorsed by Apple Inc. $AAPL",2980.0,3469.0,USA,http://pbs.twimg.com/profile_images/1579516025170804736/xUE6QGrs_normal.jpg,55673.0,1.5810414150771261e+18,Apple Stock News,Musk Tweets Complicate US Diplomacy From Ukraine to Taiwan https://t.co/oQpqzgaFXP
Fri Oct 14 21:56:51 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.5810413714773484e+18,Joe Gambiste,"RT @pwrdbyJUNO: EOW swings:

Closed in last 5m: $HTZ $KBH (both time stopped; if I don't see progress after 2 weekly closes, I exit) $TSLA…"
Fri Oct 14 21:56:49 +0000 2022,#trading,16.0,2.0,USA,http://pbs.twimg.com/profile_images/1571594194464145408/uwi9H-7p_normal.jpg,4581.0,1.581041360056234e+18,Option Alerts,"$AAPL  Top analyst price target for next week..~
 https://t.co/cI2AITl5sJ"
Fri Oct 14 21:56:22 +0000 2022,"#tranding
#stocks
#digital marketing",40.0,3.0,,http://pbs.twimg.com/profile_images/1557276246203322368/fEshO6MA_normal.jpg,18629.0,1.581041248877523e+18,Manish,"$aapl is set and ready for a run up:
https://t.co/Kxlu4MiLZF"
Fri Oct 14 21:55:16 +0000 2022,,9.0,46.0,,http://pbs.twimg.com/profile_images/1580108720306282496/zIYY_d1F_normal.png,54.0,1.5810409731900293e+18,Kap Yolo,RT @ProblemSniper: Pin this if you want to. $META $AMZN $TSLA $AAPL $SPY $QQQ https://t.co/Y9hnxlSYpu
Fri Oct 14 21:54:38 +0000 2022,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit",0.0,1.0,NYC,http://pbs.twimg.com/profile_images/1581023099985989632/sE74loRw_normal.jpg,417.0,1.581040811386364e+18,Get Trading alerts and Chatroom Join Now:,"$AAPL Target Price, Sold limit, Take profits https://t.co/MAqeeewGj4 ."
Fri Oct 14 21:54:07 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.5810406826719437e+18,Joe Gambiste,"RT @MarketRebels: Friday Option Volumes

$SPY 9.912m (44% call/56% put)
$TSLA 3.163m (53% call/47% put)
$QQQ 3.083m (49% call/51% put)
$AAP…"
Fri Oct 14 21:53:44 +0000 2022,Stock Market Loss Recovery Expert | NIFTY and BANK NIFTY Options Trader | Recovered from loss of 35 lakhs through systematic trading | Risk Reward Triumphs !,1269.0,4.0,"Bengaluru, India",http://pbs.twimg.com/profile_images/1554096180702785536/8ViLkbFe_normal.jpg,197726.0,1.5810405851963105e+18,Subash Ram,"RT @TeresaTrades: 41%, 23%, &amp; 22% gainers! Today in #BlackBoxStocks! 🎉GET 20% off your 1st month! https://t.co/fDiXrtzHIc🎉 $SBUX $NNOX $DAL…"
Fri Oct 14 21:53:18 +0000 2022,Self-proclaimed rock god; back-cracker; happily married fool; father; cat provider; stock-enthusiast since 1885,12.0,48.0,"San Antonio, TX",http://pbs.twimg.com/profile_images/1487154897418076175/XFwI0O2S_normal.jpg,1111.0,1.5810404746886676e+18,Benjamin Barnett,@CyclesFan @InfTradeSPY Guess what that correlates with: $AAPL earnings
Fri Oct 14 21:53:04 +0000 2022,"Up to the minute Apple news. The best Mac and iOS rumors, apps and more in one feed. #Apple $AAPL From @GlassWaveApps",1918.0,3663.0,Designed in California,http://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png,110503.0,1.5810404184014397e+18,MacHash,"$20 Spotify Platinum plan with HiFi, headphone tuner, 'Library Pro,' and more could be imminent… https://t.co/UgPmFmzfMI"
Fri Oct 14 21:52:51 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.5810403619922452e+18,Joe Gambiste,RT @realalexvieira: Federal Reserve: The Profile of the American Investor Today 🇺🇦 $ADBE $TSLA $QQQ $SPY #crypto $AAPL $NVDA #news #bitcoin…
Fri Oct 14 21:52:21 +0000 2022,sorry not sorry,401.0,1476.0,in my bag,http://pbs.twimg.com/profile_images/1533981351912816641/OnwizVmq_normal.jpg,83079.0,1.5810402357227274e+18,mikee,RT @ProblemSniper: Pin this if you want to. $META $AMZN $TSLA $AAPL $SPY $QQQ https://t.co/Y9hnxlSYpu
Fri Oct 14 21:52:18 +0000 2022,Most profitable trading community with most success rate join our community https://t.co/AFqc18TPg3,10.0,0.0,,http://pbs.twimg.com/profile_images/1572609320965263361/sTIeK0LP_normal.jpg,2868.0,1.581040226633683e+18,Ajith,"45k+ members
Do join=&gt;https://t.co/nbm9ktQzvT
 one of the largest stocks and options trading communities with real… https://t.co/vniclnJ7OV"
Fri Oct 14 21:52:03 +0000 2022,Most profitable trading community with most success rate join our community https://t.co/AFqc18TPg3,10.0,0.0,,http://pbs.twimg.com/profile_images/1572609320965263361/sTIeK0LP_normal.jpg,2868.0,1.5810401611979448e+18,Ajith,"Join the most profits trading alerts chatroom&gt;https://t.co/nbm9ktyqhL

$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC… https://t.co/LBk0KxdtRN"
Fri Oct 14 21:51:46 +0000 2022,Most profitable trading community with most success rate join our community https://t.co/AFqc18TPg3,10.0,0.0,,http://pbs.twimg.com/profile_images/1572609320965263361/sTIeK0LP_normal.jpg,2868.0,1.5810400923568906e+18,Ajith,"The best place for Traders to Gain  
https://t.co/nbm9ktyqhL

$SPY $AMZN $NVDA $BA $BABA $AMD $NFLX $FB $USO $DAL… https://t.co/khMIzQvTNh"
Fri Oct 14 21:51:30 +0000 2022,Most profitable trading community with most success rate join our community https://t.co/AFqc18TPg3,10.0,0.0,,http://pbs.twimg.com/profile_images/1572609320965263361/sTIeK0LP_normal.jpg,2868.0,1.5810400250550026e+18,Ajith,"Free Stock trading discord:https://t.co/nbm9ktyqhL

$GE $AAL $DIS $DAL $AAPL $MSFT $TSLA $SQ $NFLX $SPY $ROKU $SPCE… https://t.co/CULMOuaNEI"
Fri Oct 14 21:51:23 +0000 2022,,28.0,107.0,,http://pbs.twimg.com/profile_images/1477098906999611394/cndQdIQk_normal.jpg,214.0,1.5810399939043246e+18,RLtrades,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 21:51:11 +0000 2022,Mentoring student at TrickTrades. Educate yourself how to play proper stocks that will lead to longevity and success in the market. Come learn proper.,834.0,226.0,,http://pbs.twimg.com/profile_images/985567747181432832/P57Sw51b_normal.jpg,3024.0,1.5810399455268332e+18,Luke Sosnowski,Nice wrap to the week at #TRICKTRADES one and done #AAPL #Stock #Market #Trading https://t.co/kkArQpkLCm https://t.co/8O7Yrc9hAP
Fri Oct 14 21:51:03 +0000 2022,"Breaking Apple news for investors and traders.

Not affiliated with, nor endorsed by Apple Inc. $AAPL",2980.0,3469.0,USA,http://pbs.twimg.com/profile_images/1579516025170804736/xUE6QGrs_normal.jpg,55673.0,1.5810399090200125e+18,Apple Stock News,"Apple: ‘Mobile computing and smartphones are here to stay,’ analyst says https://t.co/qqG2nnTsiP"
